,country,year,sex,age,suicide_ratio,is_WC_year,is_host,in_finals,participant,won
18838,Iceland,1994,male,55-74 years,2.197802197802198,True,False,False,False,False
18839,Iceland,1994,male,75+ years,0.0,True,False,False,False,False
18840,Iceland,1995,female,15-24 years,0.0,False,False,False,False,False
18841,Iceland,1995,female,25-34 years,0.966183574879227,False,False,False,False,False
18842,Iceland,1995,female,35-54 years,0.2994011976047904,False,False,False,False,False
18843,Iceland,1995,female,5-14 years,0.0,False,False,False,False,False
18844,Iceland,1995,female,55-74 years,0.5154639175257733,False,False,False,False,False
18845,Iceland,1995,female,75+ years,1.3333333333333335,False,False,False,False,False
18846,Iceland,1995,male,15-24 years,1.8779342723004695,False,False,False,False,False
18847,Iceland,1995,male,25-34 years,3.8095238095238098,False,False,False,False,False
18848,Iceland,1995,male,35-54 years,1.4326647564469912,False,False,False,False,False
18849,Iceland,1995,male,5-14 years,0.0,False,False,False,False,False
18850,Iceland,1995,male,55-74 years,2.73224043715847,False,False,False,False,False
18851,Iceland,1995,male,75+ years,0.0,False,False,False,False,False
18852,Iceland,1996,female,15-24 years,0.4830917874396135,False,False,False,False,False
18853,Iceland,1996,female,25-34 years,0.0,False,False,False,False,False
18854,Iceland,1996,female,35-54 years,0.5830903790087464,False,False,False,False,False
18855,Iceland,1996,female,5-14 years,0.0,False,False,False,False,False
18856,Iceland,1996,female,55-74 years,0.5154639175257733,False,False,False,False,False
18857,Iceland,1996,female,75+ years,1.3157894736842104,False,False,False,False,False
18858,Iceland,1996,male,15-24 years,1.8604651162790697,False,False,False,False,False
18859,Iceland,1996,male,25-34 years,4.390243902439025,False,False,False,False,False
18860,Iceland,1996,male,35-54 years,2.2408963585434174,False,False,False,False,False
18861,Iceland,1996,male,5-14 years,0.4566210045662101,False,False,False,False,False
18862,Iceland,1996,male,55-74 years,2.185792349726776,False,False,False,False,False
18863,Iceland,1996,male,75+ years,3.7037037037037037,False,False,False,False,False
18864,Iceland,1997,female,15-24 years,0.9637160892401099,False,False,False,False,False
18865,Iceland,1997,female,25-34 years,0.49312096257211896,False,False,False,False,False
18866,Iceland,1997,female,35-54 years,0.8526603001364257,False,False,False,False,False
18867,Iceland,1997,female,5-14 years,0.0,False,False,False,False,False
18868,Iceland,1997,female,55-74 years,0.5092946269416858,False,False,False,False,False
18869,Iceland,1997,female,75+ years,0.0,False,False,False,False,False
18870,Iceland,1997,male,15-24 years,1.3845940831679513,False,False,False,False,False
18871,Iceland,1997,male,25-34 years,1.468356908619255,False,False,False,False,False
18872,Iceland,1997,male,35-54 years,2.7340332458442695,False,False,False,False,False
18873,Iceland,1997,male,5-14 years,0.0,False,False,False,False,False
18874,Iceland,1997,male,55-74 years,4.312435987278314,False,False,False,False,False
18875,Iceland,1997,male,75+ years,3.683919690550746,False,False,False,False,False
18876,Iceland,1998,female,15-24 years,0.4815795810257645,True,False,False,False,False
18877,Iceland,1998,female,25-34 years,0.9803921568627451,True,False,False,False,False
18878,Iceland,1998,female,35-54 years,0.8308638214196693,True,False,False,False,False
18879,Iceland,1998,female,5-14 years,0.0,True,False,False,False,False
18880,Iceland,1998,female,55-74 years,0.0,True,False,False,False,False
18881,Iceland,1998,female,75+ years,1.2468827930174562,True,False,False,False,False
18882,Iceland,1998,male,15-24 years,2.3084025854108954,True,False,False,False,False
18883,Iceland,1998,male,25-34 years,1.9425962799281238,True,False,False,False,False
18884,Iceland,1998,male,35-54 years,2.4056452475141668,True,False,False,False,False
18885,Iceland,1998,male,5-14 years,0.0,True,False,False,False,False
18886,Iceland,1998,male,55-74 years,2.113159702044482,True,False,False,False,False
18887,Iceland,1998,male,75+ years,1.7988846914912755,True,False,False,False,False
18888,Iceland,1999,female,15-24 years,0.9541529507180001,False,False,False,False,False
18889,Iceland,1999,female,25-34 years,0.9838646202282565,False,False,False,False,False
18890,Iceland,1999,female,35-54 years,0.27019724398811135,False,False,False,False,False
18891,Iceland,1999,female,5-14 years,0.0,False,False,False,False,False
18892,Iceland,1999,female,55-74 years,0.98833761612967,False,False,False,False,False
18893,Iceland,1999,female,75+ years,0.0,False,False,False,False,False
18894,Iceland,1999,male,15-24 years,1.846977882439858,False,False,False,False,False
18895,Iceland,1999,male,25-34 years,1.932367149758454,False,False,False,False,False
18896,Iceland,1999,male,35-54 years,3.6471630281873595,False,False,False,False,False
18897,Iceland,1999,male,5-14 years,0.0,False,False,False,False,False
18898,Iceland,1999,male,55-74 years,0.5214851898206091,False,False,False,False,False
18899,Iceland,1999,male,75+ years,1.7491691446562883,False,False,False,False,False
18900,Iceland,2000,female,15-24 years,0.4738887309259786,False,False,False,False,False
18901,Iceland,2000,female,25-34 years,0.0,False,False,False,False,False
18902,Iceland,2000,female,35-54 years,1.0564403243271796,False,False,False,False,False
18903,Iceland,2000,female,5-14 years,0.0,False,False,False,False,False
18904,Iceland,2000,female,55-74 years,1.4525734760083282,False,False,False,False,False
18905,Iceland,2000,female,75+ years,0.0,False,False,False,False,False
18906,Iceland,2000,male,15-24 years,5.982512655315233,False,False,False,False,False
18907,Iceland,2000,male,25-34 years,6.234712963407031,False,False,False,False,False
18908,Iceland,2000,male,35-54 years,2.5625256252562525,False,False,False,False,False
18909,Iceland,2000,male,5-14 years,0.0,False,False,False,False,False
18910,Iceland,2000,male,55-74 years,3.034747863031713,False,False,False,False,False
18911,Iceland,2000,male,75+ years,0.0,False,False,False,False,False
18912,Iceland,2001,female,15-24 years,0.0,False,False,False,False,False
18913,Iceland,2001,female,25-34 years,0.9710151963878235,False,False,False,False,False
18914,Iceland,2001,female,35-54 years,1.2917226413144571,False,False,False,False,False
18915,Iceland,2001,female,5-14 years,0.0,False,False,False,False,False
18916,Iceland,2001,female,55-74 years,0.4748563559523244,False,False,False,False,False
18917,Iceland,2001,female,75+ years,0.0,False,False,False,False,False
18918,Iceland,2001,male,15-24 years,3.685447090800203,False,False,False,False,False
18919,Iceland,2001,male,25-34 years,2.367536341682845,False,False,False,False,False
18920,Iceland,2001,male,35-54 years,2.2625003142361546,False,False,False,False,False
18921,Iceland,2001,male,5-14 years,0.0,False,False,False,False,False
18922,Iceland,2001,male,55-74 years,1.9735543714229329,False,False,False,False,False
18923,Iceland,2001,male,75+ years,3.2781511227667592,False,False,False,False,False
18924,Iceland,2002,female,15-24 years,0.47413588734531315,True,False,False,False,False
18925,Iceland,2002,female,25-34 years,0.9764194698042279,True,False,False,False,False
18926,Iceland,2002,female,35-54 years,1.014455997971088,True,False,False,False,False
18927,Iceland,2002,female,5-14 years,0.0,True,False,False,False,False
18928,Iceland,2002,female,55-74 years,0.9310553512406313,True,False,False,False,False
18929,Iceland,2002,female,75+ years,1.1366219595362583,True,False,False,False,False
18930,Iceland,2002,male,15-24 years,1.387604070305273,True,False,False,False,False
18931,Iceland,2002,male,25-34 years,3.333809591846454,True,False,False,False,False
18932,Iceland,2002,male,35-54 years,0.9933939303630854,True,False,False,False,False
18933,Iceland,2002,male,5-14 years,0.0,True,False,False,False,False
18934,Iceland,2002,male,55-74 years,2.877283844051216,True,False,False,False,False
18935,Iceland,2002,male,75+ years,0.0,True,False,False,False,False
18936,Iceland,2003,female,15-24 years,0.0,False,False,False,False,False
18937,Iceland,2003,female,25-34 years,0.4930723337113555,False,False,False,False,False
18938,Iceland,2003,female,35-54 years,0.25102921980118487,False,False,False,False,False
18939,Iceland,2003,female,5-14 years,0.0,False,False,False,False,False
18940,Iceland,2003,female,55-74 years,1.8137299356125873,False,False,False,False,False
18941,Iceland,2003,female,75+ years,0.0,False,False,False,False,False
18942,Iceland,2003,male,15-24 years,2.2875966509585033,False,False,False,False,False
18943,Iceland,2003,male,25-34 years,0.480977345967005,False,False,False,False,False
18944,Iceland,2003,male,35-54 years,1.9745285813012143,False,False,False,False,False
18945,Iceland,2003,male,5-14 years,0.0,False,False,False,False,False
18946,Iceland,2003,male,55-74 years,2.795378307864331,False,False,False,False,False
18947,Iceland,2003,male,75+ years,0.0,False,False,False,False,False
18948,Iceland,2004,female,15-24 years,0.47413588734531315,False,False,False,False,False
18949,Iceland,2004,female,25-34 years,1.948747929455325,False,False,False,False,False
18950,Iceland,2004,female,35-54 years,0.49752481405010074,False,False,False,False,False
18951,Iceland,2004,female,5-14 years,0.0,False,False,False,False,False
18952,Iceland,2004,female,55-74 years,0.8860142648296637,False,False,False,False,False
18953,Iceland,2004,female,75+ years,0.0,False,False,False,False,False
18954,Iceland,2004,male,15-24 years,2.728388886362603,False,False,False,False,False
18955,Iceland,2004,male,25-34 years,1.895195678953852,False,False,False,False,False
18956,Iceland,2004,male,35-54 years,2.1819239720713735,False,False,False,False,False
18957,Iceland,2004,male,5-14 years,0.0,False,False,False,False,False
18958,Iceland,2004,male,55-74 years,1.8048912553018681,False,False,False,False,False
18959,Iceland,2004,male,75+ years,4.464285714285714,False,False,False,False,False
18960,Iceland,2005,female,15-24 years,0.0,False,False,False,False,False
18961,Iceland,2005,female,25-34 years,0.0,False,False,False,False,False
18962,Iceland,2005,female,35-54 years,1.480019733596448,False,False,False,False,False
18963,Iceland,2005,female,5-14 years,0.0,False,False,False,False,False
18964,Iceland,2005,female,55-74 years,1.2938842404899509,False,False,False,False,False
18965,Iceland,2005,female,75+ years,0.0,False,False,False,False,False
18966,Iceland,2005,male,15-24 years,1.3574660633484164,False,False,False,False,False
18967,Iceland,2005,male,25-34 years,2.781641168289291,False,False,False,False,False
18968,Iceland,2005,male,35-54 years,2.4073762006788804,False,False,False,False,False
18969,Iceland,2005,male,5-14 years,0.0,False,False,False,False,False
18970,Iceland,2005,male,55-74 years,2.180359323216466,False,False,False,False,False
18971,Iceland,2005,male,75+ years,0.0,False,False,False,False,False
18972,Iceland,2006,female,15-24 years,0.0,True,False,False,False,False
18973,Iceland,2006,female,25-34 years,0.4618937644341802,True,False,False,False,False
18974,Iceland,2006,female,35-54 years,1.4649510462192055,True,False,False,False,False
18975,Iceland,2006,female,5-14 years,0.0,True,False,False,False,False
18976,Iceland,2006,female,55-74 years,1.2606631087952263,True,False,False,False,False
18977,Iceland,2006,female,75+ years,0.0,True,False,False,False,False
18978,Iceland,2006,male,15-24 years,2.634930393922094,True,False,False,False,False
18979,Iceland,2006,male,25-34 years,0.8644910309055543,True,False,False,False,False
18980,Iceland,2006,male,35-54 years,2.2720559834594325,True,False,False,False,False
18981,Iceland,2006,male,5-14 years,0.0,True,False,False,False,False
18982,Iceland,2006,male,55-74 years,1.6798252981689905,True,False,False,False,False
18983,Iceland,2006,male,75+ years,0.0,True,False,False,False,False
18984,Iceland,2007,female,15-24 years,0.45306270387821673,False,False,False,False,False
18985,Iceland,2007,female,25-34 years,0.9050592813829306,False,False,False,False,False
18986,Iceland,2007,female,35-54 years,0.2404192912439294,False,False,False,False,False
18987,Iceland,2007,female,5-14 years,0.0,False,False,False,False,False
18988,Iceland,2007,female,55-74 years,0.8175277959450622,False,False,False,False,False
18989,Iceland,2007,female,75+ years,0.9837678307919331,False,False,False,False,False
18990,Iceland,2007,male,15-24 years,3.0132151005122467,False,False,False,False,False
18991,Iceland,2007,male,25-34 years,2.4544896706893025,False,False,False,False,False
18992,Iceland,2007,male,35-54 years,2.6263952724885096,False,False,False,False,False
18993,Iceland,2007,male,5-14 years,0.0,False,False,False,False,False
18994,Iceland,2007,male,55-74 years,0.8112932013629726,False,False,False,False,False
18995,Iceland,2007,male,75+ years,4.024684733029246,False,False,False,False,False
18996,Iceland,2008,female,15-24 years,0.0,False,False,False,False,False
18997,Iceland,2008,female,25-34 years,0.8765010079761592,False,False,False,False,False
18998,Iceland,2008,female,35-54 years,0.9406231628453852,False,False,False,False,False
18999,Iceland,2008,female,5-14 years,0.0,False,False,False,False,False
19000,Iceland,2008,female,55-74 years,1.9798843747525143,False,False,False,False,False
19001,Iceland,2008,female,75+ years,0.0,False,False,False,False,False
19002,Iceland,2008,male,15-24 years,1.6567949302075136,False,False,False,False,False
19003,Iceland,2008,male,25-34 years,1.9462068428632595,False,False,False,False,False
19004,Iceland,2008,male,35-54 years,2.1522965003658903,False,False,False,False,False
19005,Iceland,2008,male,5-14 years,0.0,False,False,False,False,False
19006,Iceland,2008,male,55-74 years,2.7409060652335646,False,False,False,False,False
19007,Iceland,2008,male,75+ years,1.315270288044193,False,False,False,False,False
19008,Iceland,2009,female,15-24 years,0.0,False,False,False,False,False
19009,Iceland,2009,female,25-34 years,0.0,False,False,False,False,False
19010,Iceland,2009,female,35-54 years,1.4040999719180005,False,False,False,False,False
19011,Iceland,2009,female,5-14 years,0.0,False,False,False,False,False
19012,Iceland,2009,female,55-74 years,0.3844675124951942,False,False,False,False,False
19013,Iceland,2009,female,75+ years,0.0,False,False,False,False,False
19014,Iceland,2009,male,15-24 years,0.8336459505647951,False,False,False,False,False
19015,Iceland,2009,male,25-34 years,2.427675500708072,False,False,False,False,False
19016,Iceland,2009,male,35-54 years,2.2318937618569357,False,False,False,False,False
19017,Iceland,2009,male,5-14 years,0.0,False,False,False,False,False
19018,Iceland,2009,male,55-74 years,3.80705828606236,False,False,False,False,False
19019,Iceland,2009,male,75+ years,1.2840267077555214,False,False,False,False,False
19020,Iceland,2010,female,15-24 years,0.43654778015453793,True,False,False,False,False
19021,Iceland,2010,female,25-34 years,0.44330171114460504,True,False,False,False,False
19022,Iceland,2010,female,35-54 years,1.1757513050839485,True,False,False,False,False
19023,Iceland,2010,female,5-14 years,0.0,True,False,False,False,False
19024,Iceland,2010,female,55-74 years,1.115324559446799,True,False,False,False,False
19025,Iceland,2010,female,75+ years,0.0,True,False,False,False,False
19026,Iceland,2010,male,15-24 years,2.5099351600083666,True,False,False,False,False
19027,Iceland,2010,male,25-34 years,3.3883947479881407,True,False,False,False,False
19028,Iceland,2010,male,35-54 years,2.523861967694567,True,False,False,False,False
19029,Iceland,2010,male,5-14 years,0.45589240939138365,True,False,False,False,False
19030,Iceland,2010,male,55-74 years,2.5948991696322654,True,False,False,False,False
19031,Iceland,2010,male,75+ years,3.7831021437578816,True,False,False,False,False
19032,Iceland,2011,female,15-24 years,0.43618598970601064,False,False,False,False,False
19033,Iceland,2011,female,25-34 years,0.44768769306531764,False,False,False,False,False
19034,Iceland,2011,female,35-54 years,0.23543260741612712,False,False,False,False,False
19035,Iceland,2011,female,5-14 years,0.0,False,False,False,False,False
19036,Iceland,2011,female,55-74 years,0.7188555819135936,False,False,False,False,False
19037,Iceland,2011,female,75+ years,0.0,False,False,False,False,False
19038,Iceland,2011,male,15-24 years,0.8304613212639621,False,False,False,False,False
19039,Iceland,2011,male,25-34 years,2.1659085986571367,False,False,False,False,False
19040,Iceland,2011,male,35-54 years,1.8552875695732838,False,False,False,False,False
19041,Iceland,2011,male,5-14 years,0.4581271761040865,False,False,False,False,False
19042,Iceland,2011,male,55-74 years,2.147766323024055,False,False,False,False,False
19043,Iceland,2011,male,75+ years,0.0,False,False,False,False,False
19044,Iceland,2012,female,15-24 years,0.8707767328456985,False,False,False,False,False
19045,Iceland,2012,female,25-34 years,0.8989168052496742,False,False,False,False,False
19046,Iceland,2012,female,35-54 years,0.7067137809187279,False,False,False,False,False
19047,Iceland,2012,female,5-14 years,0.0,False,False,False,False,False
19048,Iceland,2012,female,55-74 years,1.3896609227348526,False,False,False,False,False
19049,Iceland,2012,female,75+ years,0.0,False,False,False,False,False
19050,Iceland,2012,male,15-24 years,1.2391573729863694,False,False,False,False,False
19051,Iceland,2012,male,25-34 years,3.052636169377698,False,False,False,False,False
19052,Iceland,2012,male,35-54 years,1.873711823121604,False,False,False,False,False
19053,Iceland,2012,male,5-14 years,0.0,False,False,False,False,False
19054,Iceland,2012,male,55-74 years,2.071394048194435,False,False,False,False,False
19055,Iceland,2012,male,75+ years,2.4369440721335445,False,False,False,False,False
19056,Iceland,2013,female,15-24 years,0.0,False,False,False,False,False
19057,Iceland,2013,female,25-34 years,1.3366005791935842,False,False,False,False,False
19058,Iceland,2013,female,35-54 years,1.1758066033298842,False,False,False,False,False
19059,Iceland,2013,female,5-14 years,0.0,False,False,False,False,False
19060,Iceland,2013,female,55-74 years,1.0056652475612617,False,False,False,False,False
19061,Iceland,2013,female,75+ years,2.73972602739726,False,False,False,False,False
19062,Iceland,2013,male,15-24 years,2.0648358455502787,False,False,False,False,False
19063,Iceland,2013,male,25-34 years,3.0019727249335277,False,False,False,False,False
19064,Iceland,2013,male,35-54 years,2.821206065593041,False,False,False,False,False
19065,Iceland,2013,male,5-14 years,0.0,False,False,False,False,False
19066,Iceland,2013,male,55-74 years,2.0017348368586108,False,False,False,False,False
19067,Iceland,2013,male,75+ years,5.975143403441683,False,False,False,False,False
19068,Iceland,2014,female,15-24 years,0.8699812954021489,True,False,False,False,False
19069,Iceland,2014,female,25-34 years,0.8807468733485997,True,False,False,False,False
19070,Iceland,2014,female,35-54 years,0.9377564177704841,True,False,False,False,False
19071,Iceland,2014,female,5-14 years,0.0,True,False,False,False,False
19072,Iceland,2014,female,55-74 years,0.646370628918622,True,False,False,False,False
19073,Iceland,2014,female,75+ years,0.9055510278004165,True,False,False,False,False
19074,Iceland,2014,male,15-24 years,1.6539177175935496,True,False,False,False,False
19075,Iceland,2014,male,25-34 years,3.7957066340517063,True,False,False,False,False
19076,Iceland,2014,male,35-54 years,1.638154969460111,True,False,False,False,False
19077,Iceland,2014,male,5-14 years,0.0,True,False,False,False,False
19078,Iceland,2014,male,55-74 years,2.5783994585361136,True,False,False,False,False
19079,Iceland,2014,male,75+ years,5.888587916617595,True,False,False,False,False
19080,Iceland,2015,female,15-24 years,0.0,False,False,False,False,False
19081,Iceland,2015,female,25-34 years,0.4364334657181513,False,False,False,False,False
19082,Iceland,2015,female,35-54 years,0.4666573335199963,False,False,False,False,False
19083,Iceland,2015,female,5-14 years,0.0,False,False,False,False,False
19084,Iceland,2015,female,55-74 years,1.8742385905725798,False,False,False,False,False
19085,Iceland,2015,female,75+ years,1.792435920415845,False,False,False,False,False
19086,Iceland,2015,male,15-24 years,2.9026372532758336,False,False,False,False,False
19087,Iceland,2015,male,25-34 years,2.486737400530504,False,False,False,False,False
19088,Iceland,2015,male,35-54 years,2.551079570490967,False,False,False,False,False
19089,Iceland,2015,male,5-14 years,0.0,False,False,False,False,False
19090,Iceland,2015,male,55-74 years,1.5547747131440652,False,False,False,False,False
19091,Iceland,2015,male,75+ years,0.0,False,False,False,False,False
19092,Iceland,2016,female,15-24 years,0.0,False,False,False,False,False
19093,Iceland,2016,female,25-34 years,0.8608444884431627,False,False,False,False,False
19094,Iceland,2016,female,35-54 years,0.0,False,False,False,False,False
19095,Iceland,2016,female,5-14 years,0.0,False,False,False,False,False
19096,Iceland,2016,female,55-74 years,0.6067408913023693,False,False,False,False,False
19097,Iceland,2016,female,75+ years,0.0,False,False,False,False,False
19098,Iceland,2016,male,15-24 years,2.4897298643097225,False,False,False,False,False
19099,Iceland,2016,male,25-34 years,3.1962923009309203,False,False,False,False,False
19100,Iceland,2016,male,35-54 years,2.4986371070325277,False,False,False,False,False
19101,Iceland,2016,male,5-14 years,0.0,False,False,False,False,False
19102,Iceland,2016,male,55-74 years,3.0077901765572834,False,False,False,False,False
19103,Iceland,2016,male,75+ years,1.1463945890175398,False,False,False,False,False
19104,Iran (Islamic Rep of),2013,female,15-24 years,0.4803538877051252,False,False,False,False,False
19105,Iran (Islamic Rep of),2013,female,25-34 years,0.22997336105741753,False,False,False,False,False
19106,Iran (Islamic Rep of),2013,female,35-54 years,0.1883331595867616,False,False,False,False,False
19107,Iran (Islamic Rep of),2013,female,5-14 years,0.06375592338068152,False,False,False,False,False
19108,Iran (Islamic Rep of),2013,female,55-74 years,0.16535615139792362,False,False,False,False,False
19109,Iran (Islamic Rep of),2013,female,75+ years,0.18353701235627642,False,False,False,False,False
19110,Iran (Islamic Rep of),2013,male,15-24 years,0.6529711445479567,False,False,False,False,False
19111,Iran (Islamic Rep of),2013,male,25-34 years,0.6083522408896016,False,False,False,False,False
19112,Iran (Islamic Rep of),2013,male,35-54 years,0.4739621976520497,False,False,False,False,False
19113,Iran (Islamic Rep of),2013,male,5-14 years,0.04483919801300268,False,False,False,False,False
19114,Iran (Islamic Rep of),2013,male,55-74 years,0.3086250968514284,False,False,False,False,False
19115,Iran (Islamic Rep of),2013,male,75+ years,0.5057214362982178,False,False,False,False,False
19116,Iran (Islamic Rep of),2014,female,15-24 years,0.4633351076553735,True,False,False,False,False
19117,Iran (Islamic Rep of),2014,female,25-34 years,0.2539811008429844,True,False,False,False,False
19118,Iran (Islamic Rep of),2014,female,35-54 years,0.16090444066419649,True,False,False,False,False
19119,Iran (Islamic Rep of),2014,female,5-14 years,0.07645340138515783,True,False,False,False,False
19120,Iran (Islamic Rep of),2014,female,55-74 years,0.10860905163351893,True,False,False,False,False
19121,Iran (Islamic Rep of),2014,female,75+ years,0.22520176670785982,True,False,False,False,False
19122,Iran (Islamic Rep of),2014,male,15-24 years,0.7264521064390568,True,False,False,False,False
19123,Iran (Islamic Rep of),2014,male,25-34 years,0.5878680888685618,True,False,False,False,False
19124,Iran (Islamic Rep of),2014,male,35-54 years,0.4597707175861392,True,False,False,False,False
19125,Iran (Islamic Rep of),2014,male,5-14 years,0.07084600759975244,True,False,False,False,False
19126,Iran (Islamic Rep of),2014,male,55-74 years,0.4018478780228359,True,False,False,False,False
19127,Iran (Islamic Rep of),2014,male,75+ years,0.4408409776383414,True,False,False,False,False
19128,Iran (Islamic Rep of),2015,female,15-24 years,0.4871724868520647,False,False,False,False,False
19129,Iran (Islamic Rep of),2015,female,25-34 years,0.18923222631086964,False,False,False,False,False
19130,Iran (Islamic Rep of),2015,female,35-54 years,0.14497415937703584,False,False,False,False,False
19131,Iran (Islamic Rep of),2015,female,5-14 years,0.05879051314780662,False,False,False,False,False
19132,Iran (Islamic Rep of),2015,female,55-74 years,0.0984393911129902,False,False,False,False,False
19133,Iran (Islamic Rep of),2015,female,75+ years,0.15604098487395435,False,False,False,False,False
19134,Iran (Islamic Rep of),2015,male,15-24 years,0.7545441652408605,False,False,False,False,False
19135,Iran (Islamic Rep of),2015,male,25-34 years,0.6032990825380815,False,False,False,False,False
19136,Iran (Islamic Rep of),2015,male,35-54 years,0.44290885440847777,False,False,False,False,False
19137,Iran (Islamic Rep of),2015,male,5-14 years,0.05105556558367381,False,False,False,False,False
19138,Iran (Islamic Rep of),2015,male,55-74 years,0.3318596124870352,False,False,False,False,False
19139,Iran (Islamic Rep of),2015,male,75+ years,0.35596099649439794,False,False,False,False,False
19584,Israel,1979,female,15-24 years,0.4324992276799506,False,False,False,False,False
19585,Israel,1979,female,25-34 years,0.43741588156123823,False,False,False,False,False
19586,Israel,1979,female,35-54 years,0.5164992826398852,False,False,False,False,False
19587,Israel,1979,female,5-14 years,0.0,False,False,False,False,False
19588,Israel,1979,female,55-74 years,1.2422360248447206,False,False,False,False,False
19589,Israel,1979,female,75+ years,1.876172607879925,False,False,False,False,False
19590,Israel,1979,male,15-24 years,0.8262024195928003,False,False,False,False,False
19591,Israel,1979,male,25-34 years,0.7700033478406428,False,False,False,False,False
19592,Israel,1979,male,35-54 years,1.7230769230769232,False,False,False,False,False
19593,Israel,1979,male,5-14 years,0.04945598417408507,False,False,False,False,False
19594,Israel,1979,male,55-74 years,1.7721518987341773,False,False,False,False,False
19595,Israel,1979,male,75+ years,2.375809935205184,False,False,False,False,False
19596,Israel,1980,female,15-24 years,0.12217470983506414,False,False,False,False,False
19597,Israel,1980,female,25-34 years,0.38747174685179203,False,False,False,False,False
19598,Israel,1980,female,35-54 years,0.48009036995199095,False,False,False,False,False
19599,Israel,1980,female,5-14 years,0.0,False,False,False,False,False
19600,Israel,1980,female,55-74 years,1.0526315789473686,False,False,False,False,False
19601,Israel,1980,female,75+ years,2.3008849557522124,False,False,False,False,False
19602,Israel,1980,male,15-24 years,1.0796615115261161,False,False,False,False,False
19603,Israel,1980,male,25-34 years,1.059390048154093,False,False,False,False,False
19604,Israel,1980,male,35-54 years,1.0216346153846154,False,False,False,False,False
19605,Israel,1980,male,5-14 years,0.0,False,False,False,False,False
19606,Israel,1980,male,55-74 years,1.454696591853699,False,False,False,False,False
19607,Israel,1980,male,75+ years,3.658536585365854,False,False,False,False,False
19608,Israel,1981,female,15-24 years,0.36385688295936935,False,False,False,False,False
19609,Israel,1981,female,25-34 years,0.34799114204365705,False,False,False,False,False
19610,Israel,1981,female,35-54 years,0.4424778761061947,False,False,False,False,False
19611,Israel,1981,female,5-14 years,0.0,False,False,False,False,False
19612,Israel,1981,female,55-74 years,1.1049723756906078,False,False,False,False,False
19613,Israel,1981,female,75+ years,1.5228426395939088,False,False,False,False,False
19614,Israel,1981,male,15-24 years,0.5217391304347826,False,False,False,False,False
19615,Israel,1981,male,25-34 years,0.9736180904522613,False,False,False,False,False
19616,Israel,1981,male,35-54 years,0.9051094890510949,False,False,False,False,False
19617,Israel,1981,male,5-14 years,0.0,False,False,False,False,False
19618,Israel,1981,male,55-74 years,1.7376913529168392,False,False,False,False,False
19619,Israel,1981,male,75+ years,1.9230769230769231,False,False,False,False,False
19620,Israel,1982,female,15-24 years,0.24009603841536614,True,False,False,False,False
19621,Israel,1982,female,25-34 years,0.563733166301284,True,False,False,False,False
19622,Israel,1982,female,35-54 years,0.4289544235924933,True,False,False,False,False
19623,Israel,1982,female,5-14 years,0.0,True,False,False,False,False
19624,Israel,1982,female,55-74 years,1.2690355329949239,True,False,False,False,False
19625,Israel,1982,female,75+ years,0.8143322475570033,True,False,False,False,False
19626,Israel,1982,male,15-24 years,0.373134328358209,True,False,False,False,False
19627,Israel,1982,male,25-34 years,0.870105655686762,True,False,False,False,False
19628,Israel,1982,male,35-54 years,1.0686164229471316,True,False,False,False,False
19629,Israel,1982,male,5-14 years,0.0,True,False,False,False,False
19630,Israel,1982,male,55-74 years,1.486374896779521,True,False,False,False,False
19631,Israel,1982,male,75+ years,2.018348623853211,True,False,False,False,False
19632,Israel,1983,female,15-24 years,0.2728099424067899,False,False,False,False,False
19633,Israel,1983,female,25-34 years,0.5118362124120281,False,False,False,False,False
19634,Israel,1983,female,35-54 years,0.36045314109165805,False,False,False,False,False
19635,Israel,1983,female,5-14 years,0.0,False,False,False,False,False
19636,Israel,1983,female,55-74 years,1.0069444444444444,False,False,False,False,False
19637,Israel,1983,female,75+ years,1.777777777777778,False,False,False,False,False
19638,Israel,1983,male,15-24 years,0.37058152793614596,False,False,False,False,False
19639,Israel,1983,male,25-34 years,1.1456628477905073,False,False,False,False,False
19640,Israel,1983,male,35-54 years,1.027027027027027,False,False,False,False,False
19641,Israel,1983,male,5-14 years,0.022558087074216106,False,False,False,False,False
19642,Israel,1983,male,55-74 years,2.038369304556355,False,False,False,False,False
19643,Israel,1983,male,75+ years,4.462809917355372,False,False,False,False,False
19644,Israel,1984,female,15-24 years,0.20655060489820007,False,False,False,False,False
19645,Israel,1984,female,25-34 years,0.3727865796831314,False,False,False,False,False
19646,Israel,1984,female,35-54 years,0.47381546134663344,False,False,False,False,False
19647,Israel,1984,female,5-14 years,0.023169601482854494,False,False,False,False,False
19648,Israel,1984,female,55-74 years,0.793103448275862,False,False,False,False,False
19649,Israel,1984,female,75+ years,1.692524682651622,False,False,False,False,False
19650,Israel,1984,male,15-24 years,0.5818786367414797,False,False,False,False,False
19651,Israel,1984,male,25-34 years,1.1849080137199874,False,False,False,False,False
19652,Israel,1984,male,35-54 years,0.8865710560625815,False,False,False,False,False
19653,Israel,1984,male,5-14 years,0.022002200220022004,False,False,False,False,False
19654,Israel,1984,male,55-74 years,1.440576230492197,False,False,False,False,False
19655,Israel,1984,male,75+ years,3.4865293185419968,False,False,False,False,False
19656,Israel,1985,female,15-24 years,0.2021952628538417,False,False,False,False,False
19657,Israel,1985,female,25-34 years,0.3387742531567601,False,False,False,False,False
